"HOUSEID","PERSONID","WTPERFIN","WTPERFIN5D","WTPERFIN2D","R_AGE","R_SEX","R_RELAT","WORKER","DRIVER","R_RACE","GCDWORK","OUTOFTWN","USEPUBTR","R_RACE_IMP","R_HISP","PROXY","WHOPROXY","EDUC","LAST30_TAXI","LAST30_RDSHR","LAST30_ESCT","LAST30_PT","LAST30_MTRC","LAST30_WALK","LAST30_BIKE","LAST30_BKSHR","TAXISERVICE","RIDESHARE22","ESCOOTERUSED","PTUSED","TRNPASS","MCTRANSIT","WALKTRANSIT","BIKETRANSIT","BIKESHARE22","USAGE1","USAGE2_1","USAGE2_2","USAGE2_3","USAGE2_4","USAGE2_5","USAGE2_6","USAGE2_7","USAGE2_8","USAGE2_9","USAGE2_10","QACSLAN1","QACSLAN3","PAYPROF","PRMACT","EMPLOYMENT2","DRIVINGOCCUPATION","DRIVINGVEHICLE","WRKLOC","WKFMHM22","WRKTRANS","EMPPASS","SCHOOL1","STUDE","SCHTYP","SCHOOL1C","SCHTRN1","DELIVER","DELIV_GOOD","DELIV_FOOD","DELIV_GROC","DELIV_PERS","RET_HOME","RET_PUF","RET_AMZ","RET_STORE","MEDCOND","MEDCOND6","W_CANE","W_WKCR","W_VISIMP","W_SCCH","W_CHAIR","W_NONE","CONDTRAV","CONDRIDE","CONDNIGH","CONDRIVE","CONDPUB","CONDSPEC","CONDSHARE","CONDNONE","CONDRF","FRSTHM","PARK","PARKHOME","PARKHOMEAMT","PARKHOMEAMT_PAMOUNT","PARKHOMEAMT_PAYTYPE","SAMEPLC","COV1_WK","COV1_SCH","COV1_PT","COV1_OHD","COV2_WK","COV2_SCH","COV2_PT","COV2_OHD","CNTTDTR","R_SEX_IMP","NUMADLT","HOMEOWN","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CDIVMSAR","HHFAMINC","HH_RACE","HHSIZE","HHVEHCNT","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","TDAYDATE","WRKCOUNT","STRATUMID","HHFAMINC_IMP","WBHUR","SBHUR","WTHTNRNT","WTPPOPDN","WTRESDN","WTEEMPDN","WBHTNRNT","WBPPOPDN","WBRESDN","STHTNRNT","STPPOPDN","STRESDN","STEEMPDN","SBHTNRNT","SBPPOPDN","SBRESDN","HBHUR","HTHTNRNT","HTPPOPDN","HTRESDN","HTEEMPDN","HBHTNRNT","HBPPOPDN","HBRESDN"
"9000057266","01",11423.295104,17932.227376,0,36,"02","07","01","01","01",3.8044402905054,"02","02","01","02","01","-1","07","02","01","02","01","02","01","02","-1",-1,2,-1,12,"01",-1,5,-1,-1,"01","02","02","02","02","02","02","02","02","01","02","02","-1","01","-1",40,"02","-1","01","02","08","01","02","-1","-1","-1","-1",6,6,0,0,0,0,1,0,2,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","03","-1","03","02","-8","-1","-8","-1",5,"02",2,"01","01","05","03","02",2,"51","10","01",3,1,"04","01","04","06","01","04","01","202203",2,"1029","10","05","-1","80","06","05","07","80","06","05","-1","-1","-1","-1","-1","-1","-1","05","40","07","06","08","40","07","06"
"9000057266","02",11397.650004,17343.90942,0,36,"01","01","01","01","01",-9,"02","02","01","02","02","01","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",5,5,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","03","-1","02","01","02","-1","-1","02",2,"01",2,"01","01","05","03","02",2,"51","10","01",3,1,"04","01","04","06","01","04","01","202203",2,"1029","10","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","05","40","07","06","08","40","07","06"
"9000057281","01",6920.6320054,0,27103.3233095819,76,"01","07","01","01","01",-9,"02","02","01","02","01","-1","06","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",20,"01","01","03","04","-1","-1","02","-1","-1","-1","-1",10,10,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","04","-1","04","01","-1","-1","-1","02",3,"01",2,"01","02","07","03","02",2,"72","08","01",2,2,"10","02","05","07","01","05","01","202203",2,"1033","08","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","30","06","04","07","30","05","01"
"9000057281","02",8809.9421848,0,29243.4672911209,70,"02","01","01","01","01",-9,"02","02","01","01","01","-1","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",60,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",2,2,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","04","-1","04","02","-1","-1","-1","-1",3,"02",2,"01","02","07","03","02",2,"72","08","01",2,2,"10","02","05","07","01","05","01","202203",2,"1033","08","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","30","06","04","07","30","05","01"
"9000057283","01",15198.577812,19490.946178,0,67,"01","07","01","01","01",12.9787053300454,"02","02","01","02","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,5,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",34,"01","02","01","01","01","-1","02","-1","-1","-1","-1",4,4,0,0,0,0,1,1,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",6,"01",3,"02","02","09","04","02",3,"92","08","01",4,2,"06","02","05","06","01","05","01","202204",3,"1037","08","02","-1","05","03","02","04","05","03","02","-1","-1","-1","-1","-1","-1","-1","03","40","06","05","07","50","06","06"
"9000057283","02",12544.609419,18804.050162,0,51,"02","01","01","01","01",-9,"02","02","01","02","02","01","07","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,5,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",6,6,-9,-9,-9,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","05","03","-1","04","02","02","-1","-1","-1",0,"02",3,"02","02","09","04","02",3,"92","08","01",4,2,"06","02","05","06","01","05","01","202204",3,"1037","08","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","40","06","05","07","50","06","06"
"9000057283","03",37518.672822,51242.194057,0,19,"01","02","01","01","01",1.28417021803101,"02","02","01","02","02","01","03","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,5,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",20,"02","-1","01","01","04","-1","01","03","-1","03","04",2,2,-9,-9,-9,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","02","03","04","04","-1","01","-1","-1",4,"01",3,"02","02","09","04","02",3,"92","08","01",4,2,"06","02","05","06","01","05","01","202204",3,"1037","08","03","04","70","06","05","07","80","03","06","30","05","04","06","40","04","03","03","40","06","05","07","50","06","06"
"9000057283","04",21128.807291,25858.743489,0,13,"01","02","-1","-1","01",-1,"02","02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","01",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","02","04","04","-1","-1","-1","-1",2,"01",3,"02","02","09","04","02",3,"92","08","01",4,2,"06","02","05","06","01","05","01","202204",3,"1037","08","-1","03","-1","-1","-1","-1","-1","-1","-1","50","06","05","07","50","06","05","03","40","06","05","07","50","06","06"
"9000057284","01",3932.1652888,0,10805.2962887312,72,"01","07","01","01","01",1.8475478900768,"02","02","01","02","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,5,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",20,"02","-1","01","01","01","-1","02","-1","-1","-1","-1",2,-9,-9,2,-9,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-9","02","-1","04","01","-1","-1","-1","02",0,"01",2,"02","01","05","03","02",2,"51","07","01",2,2,"10","01","05","01","04","06","02","202203",1,"1030","07","02","-1","20","03","02","04","05","06","04","-1","-1","-1","-1","-1","-1","-1","02","20","03","02","04","20","01","01"
"9000057284","02",5968.6527991,0,23596.0422046148,73,"02","01","02","01","01",-1,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","01","02","02","02","02","02","02","02","02","02","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",4,2,-9,2,-9,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","07","-1","-1","04","01","-1","-1","-1","02",0,"02",2,"02","01","05","03","02",2,"51","07","01",2,2,"10","01","05","01","04","06","02","202203",1,"1030","07","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","20","03","02","04","20","01","01"
"9000057288","01",6239.9244884,8379.1822822,0,60,"02","07","02","01","01",-1,"02","02","01","02","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",3,3,-9,-9,-9,0,0,0,0,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","-1","-1","03","01","-1","-1","-8","-8",6,"02",2,"02","02","05","03","02",2,"53","06","01",2,2,"10","03","02","03","04","06","02","202203",0,"1029","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","02","01","02","30","02","01"
"9000057288","02",8218.2996591,10863.091859,0,62,"01","01","02","01","01",-1,"02","02","01","02","02","01","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","-1","03","01","-1","-1","-8","-8",6,"01",2,"02","02","05","03","02",2,"53","06","01",2,2,"10","03","02","03","04","06","02","202203",0,"1029","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","02","01","02","30","02","01"
"9000057297","01",14981.703877,0,68371.0290289735,47,"01","07","01","01","02",7.81389167542735,"02","02","02","02","01","-1","05","02","01","02","02","02","01","01","02",-1,10,-1,-1,"-1",-1,1,3,-1,"01","02","02","02","02","02","02","02","02","01","02","02","-1","01","-1",16,"01","01","02","02","03","-1","01","03","-1","02","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","03","03","04","03","01","02","-1","-8",0,"01",2,"03","01","02","01","02",1,"21","05","02",7,1,"04","01","05","01","01","04","01","202203",2,"1023","05","05","-1","50","07","06","07","50","03","06","-1","-1","-1","-1","-1","-1","-1","05","40","07","06","08","60","07","06"
"9000057297","02",11329.143887,0,39146.1733964123,29,"02","01","01","02","02",3.326113411165,"02","02","02","02","02","01","04","02","01","02","02","02","02","02","-1",-1,20,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",4,"-1","-1","01","03","16","-1","02","-1","-1","-1","-1",5,5,-9,-9,-9,-9,-9,-9,1,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","01","-1","04","02","-8","-1","-1","-1",0,"02",2,"03","01","02","01","02",1,"21","05","02",7,1,"04","01","05","01","01","04","01","202203",2,"1023","05","05","-1","50","01","01","01","01","-9","-9","-1","-1","-1","-1","-1","-1","-1","05","40","07","06","08","60","07","06"
"9000057297","03",10353.414197,0,37297.7569208145,8,"02","02","-1","-1","02",-1,"02","02","02","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","03",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-7","-1","01","04","04","-1","-8","-1","-1",0,"02",2,"03","01","02","01","02",1,"21","05","02",7,1,"04","01","05","01","01","04","01","202203",2,"1023","05","-1","05","-1","-1","-1","-1","-1","-1","-1","40","07","07","08","30","07","06","05","40","07","06","08","60","07","06"
"9000057297","04",10353.414197,0,37297.7569208145,7,"02","02","-1","-1","02",-1,"02","02","02","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","03",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-7","-1","01","04","04","-1","-8","-1","-1",0,"02",2,"03","01","02","01","02",1,"21","05","02",7,1,"04","01","05","01","01","04","01","202203",2,"1023","05","-1","05","-1","-1","-1","-1","-1","-1","-1","40","07","07","08","30","07","06","05","40","07","06","08","60","07","06"
"9000057297","05",10353.414197,0,37297.7569208145,6,"02","06","-1","-1","02",-1,"02","02","02","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","03",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","01","04","04","-1","-8","-1","-1",0,"02",2,"03","01","02","01","02",1,"21","05","02",7,1,"04","01","05","01","01","04","01","202203",2,"1023","05","-1","05","-1","-1","-1","-1","-1","-1","-1","50","07","06","08","40","07","06","05","40","07","06","08","60","07","06"
"9000057304","01",9212.597256,12331.822947,0,44,"01","07","01","01","01",32.715516587398,"02","02","01","02","01","-1","06","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",50,"02","-1","01","01","01","-1","01","04","-1","02","-1",6,6,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","02","02","02","-1","-1","-1","-1",6,"01",2,"01","02","02","01","02",2,"23","10","01",3,0,"08","03","03","03","04","06","02","202203",2,"1024","10","04","-1","30","02","02","03","30","02","01","-1","-1","-1","-1","-1","-1","-1","01","40","03","02","03","30","03","02"
"9000057304","02",10962.5092,15455.781825,0,44,"02","01","01","01","01",1.31832622642833,"02","02","01","02","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","01","03","-1","02","-1","-1","-1","-1",3,3,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","02","02","-1","-1","-1","-1",2,"02",2,"01","02","02","01","02",2,"23","10","01",3,0,"08","03","03","03","04","06","02","202203",2,"1024","10","01","-1","20","01","01","01","20","01","01","-1","-1","-1","-1","-1","-1","-1","01","40","03","02","03","30","03","02"
"9000057304","03",11433.490353,13990.541969,0,16,"01","02","02","02","01",-1,"02","02","01","02","01","-1","02","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","04",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","03",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","02","02","02","-1","-1","-1","-1",2,"01",2,"01","02","02","01","02",2,"23","10","01",3,0,"08","03","03","03","04","06","02","202203",2,"1024","10","-1","01","-1","-1","-1","-1","-1","-1","-1","20","01","01","01","20","01","01","01","40","03","02","03","30","03","02"
"9000057305","01",13275.586237,0,28933.5558651731,68,"01","07","02","01","97",-1,"02","02","97","02","01","-1","03","02","02","02","01","02","02","02","-1",-1,-1,-1,10,"01",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",3,3,0,0,0,0,0,0,0,"01","02","01","01","02","02","02","02","01","01","02","02","01","02","02","02","02","01","-1","-1","-1",-1,"-1","10","-1","-1","03","02","-1","-1","02","-1",0,"01",1,"03","02","01","01","02",1,"13","02","97",1,0,"01","03","01","01","01","01","01","202203",0,"1022","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","01","01","01","40","02","02"
"9000057306","01",8707.2412406,0,98377.3431078289,43,"01","07","02","01","01",-1,"02","02","01","02","01","-1","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",1,1,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","-1","-1","04","02","-1","-1","-1","-1",2,"01",2,"01","02","06","03","02",2,"63","03","01",4,1,"06","03","01","01","04","06","02","202203",1,"1032","03","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","01","01","01","20","02","01"
"9000057306","02",12012.66491,0,114242.679086064,41,"02","01","01","01","01",28.2886670211881,"02","02","01","02","02","01","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","01","01","-1","02","-1","-1","-1","-1",1,1,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",2,"02",2,"01","02","06","03","02",2,"63","03","01",4,1,"06","03","01","01","04","06","02","202203",1,"1032","03","02","-1","40","04","04","05","40","04","04","-1","-1","-1","-1","-1","-1","-1","01","20","01","01","01","20","02","01"
"9000057306","03",3926.7386491,0,26879.9478229131,16,"02","02","02","02","01",-1,"02","02","01","02","02","01","01","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","04",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","09",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","02","04","04","-1","-1","-1","-1",0,"02",2,"01","02","06","03","02",2,"63","03","01",4,1,"06","03","01","01","04","06","02","202203",1,"1032","03","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","01","01","01","20","02","01"
"9000057306","04",3626.4335747,0,25281.0987045682,13,"01","02","-1","-1","01",-1,"02","02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","09",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","07","-1","02","04","04","-1","-1","-1","-1",0,"01",2,"01","02","06","03","02",2,"63","03","01",4,1,"06","03","01","01","04","06","02","202203",1,"1032","03","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","01","01","01","20","02","01"
"9000057321","01",12520.128215,16813.742069,0,33,"02","07","01","02","01",-9,"02","02","01","02","01","-1","07","02","01","02","01","02","01","02","-1",-1,1,-1,2,"02",-1,30,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",7,3,0,4,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","03","02","-1","-1","-8","-1",2,"02",1,"03","01","05","03","02",0,"51","07","01",1,0,"01","01","05","03","01","04","01","202204",1,"1029","07","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","05","40","08","07","08","30","08","07"
"9000057339","01",8213.5395167,13952.806448,0,58,"02","07","01","01","02",21.6786246043137,"02","02","02","02","01","-1","04","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,3,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",30,"02","-1","01","01","03","-1","02","-1","-1","-1","-1",5,4,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","02","-1","04","02","-1","-1","-1","-1",0,"02",3,"04","02","05","03","02",2,"53","03","02",3,2,"02","03","01","04","04","06","02","202203",1,"1030","03","01","-1","20","02","02","03","20","02","-9","-1","-1","-1","-1","-1","-1","-1","01","30","02","01","03","30","02","01"
"9000057339","02",6675.0147281,10115.603765,0,48,"01","04","02","01","02",-1,"02","02","02","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","01","02","02","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","04","04","-1","-1","-1","-1",0,"01",3,"04","02","05","03","02",2,"53","03","02",3,2,"02","03","01","04","04","06","02","202203",1,"1030","03","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","30","02","01","03","30","02","01"
"9000057339","03",9272.9609868,13625.790322,0,60,"01","04","02","02","02",-1,"02","02","02","02","01","-1","01","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","04","04","-1","-1","-1","-1",0,"01",3,"04","02","05","03","02",2,"53","03","02",3,2,"02","03","01","04","04","06","02","202203",1,"1030","03","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","30","02","01","03","30","02","01"
"9000057352","01",10406.320659,13706.084038,0,79,"01","07","02","01","01",-1,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","02","01","02","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",2,2,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","03","04","-1","-1","02","-1",0,"01",2,"01","02","07","03","02",2,"74","05","01",2,1,"10","04","06","05","04","06","02","202203",0,"1034","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01","01","01","05","01","01"
"9000057352","02",10429.735235,14171.004324,0,78,"02","01","02","01","01",-1,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","02","02","-1","-1","-1","-1",0,"02",2,"01","02","07","03","02",2,"74","05","01",2,1,"10","04","06","05","04","06","02","202203",0,"1034","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01","01","01","05","01","01"
